Date,Open,High,Low,Close Price,Adj Close,Volume
2013-01-01,633.474976,633.950012,630,632.075012,506.38031,509580
2013-01-02,633.5,636.200012,627.775024,631.650024,506.039886,1880246
2013-01-03,632.5,642,629.974976,640.299988,512.96991,2635130
2013-01-04,642.5,650.5,640.450012,649.599976,520.420288,5228760
2013-01-07,650,652,645.125,647.424988,518.677795,1820752
2013-01-08,647.5,652.150024,647.150024,650.125,520.840881,2341870
2013-01-09,650.5,653.700012,636.575012,638.299988,511.367493,3135898
2013-01-10,639.950012,641.049988,627.650024,629.200012,504.077087,4522838
2013-01-11,645,661.25,645,653.174988,523.284302,7805006
2013-01-14,659.5,674.224976,653.674988,667.25,534.560486,5790224
2013-01-15,695,700,663.5,668.724976,535.742004,8262978
2013-01-16,668.450012,677.5,654.5,673.875,539.868042,4109492
2013-01-17,674.849976,685.900024,671.5,681,545.576111,3028544
2013-01-18,681.25,683.025024,669.025024,675.5,541.169922,1440470
2013-01-21,676.25,677.450012,663.549988,665,532.757935,1260038
2013-01-22,663,665.849976,654.049988,658.75,527.750671,1386630
2013-01-23,657.875,661.875,649.200012,655.974976,527.931946,1877654
2013-01-24,652.5,668.450012,652.5,664.275024,534.611816,3498470
2013-01-25,661.875,672.5,661.875,670.25,539.420471,1521100
2013-01-28,670.150024,674.974976,668.974976,672.525024,541.251282,2428154
2013-01-29,670.599976,678.275024,670.150024,672.474976,541.211243,1731804
2013-01-30,670.5,674.924988,667.900024,673.075012,541.694031,2279144
2013-01-31,674.424988,676.224976,663.200012,672.075012,540.889282,4313168
2013-02-01,672,676,671.075012,674.049988,542.478455,1484540
2013-02-04,674.5,683.900024,672.575012,678.174988,545.798462,2487304
2013-02-05,672.549988,682.5,672.549988,680.025024,547.287415,2161994
2013-02-06,681.25,687.950012,681,685.275024,551.512573,3573706
2013-02-07,680.5,695,680.5,693.575012,558.192444,2612782
2013-02-08,693,718.5,692.549988,711.299988,572.457581,6973618
2013-02-11,712,714.450012,706.125,707.349976,569.278564,2312126
2013-02-12,704.525024,707.5,700.924988,705.025024,567.407471,2225502
2013-02-13,704.900024,720.825012,702.549988,717.700012,577.608521,3822666
2013-02-14,715.049988,727.900024,714.5,723.849976,582.557983,2946958
2013-02-15,722,725.900024,715.325012,721.075012,580.324646,1820790
2013-02-18,720.049988,720.950012,710,712.674988,573.564331,952086
2013-02-19,710.799988,724.450012,706.349976,721.775024,580.888062,744294
2013-02-20,720.75,728.5,720.75,726.400024,584.610352,2261518
2013-02-21,720.349976,728.424988,720.349976,725.525024,583.906067,3849146
2013-02-22,725,732.025024,721.150024,727.549988,585.535767,1310694
2013-02-25,726.5,737.5,725.75,736.849976,593.020386,1730030
2013-02-26,733.5,749.974976,733,748.200012,602.155029,2853670
2013-02-27,747.625,751.525024,738.650024,741.599976,596.843262,2556682
2013-02-28,743.125,762.5,742.625,758.5,610.444458,4599424
2013-03-01,757.549988,758,749,750.924988,604.348083,2537326
2013-03-04,745.5,759.950012,745.5,756.599976,608.915344,3136076
2013-03-05,758.5,771.5,754.299988,770.075012,619.760193,3440054
2013-03-06,768.075012,782.75,768.075012,780.599976,628.230713,2299510
2013-03-07,780.5,798.799988,779.674988,794.950012,639.779663,3908702
2013-03-08,795,797.825012,787.450012,791.575012,637.063477,4341502
2013-03-11,787.5,794.775024,778.325012,783.099976,630.242554,2221330
2013-03-12,779,783.974976,774,780.25,627.948975,1809452
2013-03-13,778.025024,779.349976,774,775.849976,624.407776,1794496
2013-03-14,778.5,788.5,771.900024,783.849976,630.846313,3051218
2013-03-15,786,790.200012,780.299988,785.125,631.872437,4212398
2013-03-18,779.924988,786.825012,777.200012,783.474976,630.544495,1694988
2013-03-19,782.25,782.25,770.224976,773.375,622.415955,3739910
2013-03-20,770,786.325012,769.974976,778.825012,626.802002,4168136
2013-03-21,781.5,787.200012,776.849976,779.974976,627.727539,1664604
2013-03-22,780.700012,781.049988,766,771.075012,620.564941,2714456
2013-03-25,774.25,776,764.200012,771.674988,621.047913,1857316
2013-03-26,770.049988,785,768.075012,778.174988,626.279053,1781536
2013-03-28,778,791.700012,770.825012,787.875,634.085632,3065662
2013-04-01,782.5,786.849976,775.625,778.424988,626.480164,968812
2013-04-02,778,785.599976,770.625,783.674988,630.705383,1130332
2013-04-03,785,787.5,765.5,771.700012,621.067932,959932
2013-04-04,770.049988,770.049988,750.5,753.900024,606.742493,1126338
2013-04-05,752.5,754.674988,742.049988,749.174988,602.939636,1865248
2013-04-08,749.450012,749.450012,737.5,740.375,595.857422,896416
2013-04-09,740,756.5,738.799988,748.700012,602.557434,1672354
2013-04-10,754.950012,769.450012,750.5,765.224976,615.856934,2046284
2013-04-11,770,775.049988,760.349976,768.450012,618.452148,2244658
2013-04-12,740.950012,762.25,739.174988,755.875,608.33197,5032060
2013-04-15,756.75,757,724.174988,736.224976,592.517578,5391496
2013-04-16,735,746.724976,728.974976,741.575012,596.823181,3071582
2013-04-17,747.5,749.5,715.5,728.325012,586.159363,5279004
2013-04-18,743.974976,747.450012,713.724976,726.375,584.590027,8554458
2013-04-22,723,729.900024,712.5,712.650024,573.544128,2962484
2013-04-23,712.224976,724,712,715.275024,575.656738,3384170
2013-04-25,715.275024,715.275024,699.325012,701.150024,564.28894,7929194
2013-04-26,696.5,696.724976,682.549988,684.674988,551.029785,4754076
2013-04-29,682.5,692.349976,682.5,685.375,551.592957,3968916
2013-04-30,684,691,682.5,689.200012,554.671509,4020570
2013-05-02,686.75,719.400024,686.75,716.950012,577.004822,5630326
2013-05-03,713,723.625,703.950012,709.25,570.807861,3641790
2013-05-06,710,736.200012,710,733.599976,590.404724,3727118
2013-05-07,733.549988,739.424988,728.700012,735.799988,592.175415,2260180
2013-05-08,736,743.900024,735,740.049988,595.595703,1768130
2013-05-09,741.599976,751.724976,741.5,749.224976,602.979858,1949700
2013-05-10,749.224976,755.450012,745.549988,747.950012,601.953857,1139714
2013-05-13,740,740.5,722.849976,725.799988,584.127258,1862498
2013-05-14,727.549988,735.275024,721.875,728.974976,586.682495,2250100
2013-05-15,729.049988,738.599976,725,735.775024,592.155212,3565926
2013-05-16,734.5,734.5,723.724976,727.025024,585.113342,2415652
2013-05-17,727.5,739.25,727.049988,736.900024,593.060608,2900200
2013-05-20,735.625,739,730.5,736.200012,592.497253,1385504
2013-05-21,732.5,751,732.5,746.424988,600.726318,1898432
2013-05-22,749,754.575012,746.150024,749.200012,602.9599,1846944
2013-05-23,747.5,763.375,739.174988,746.349976,600.66626,3063962
2013-05-24,750,751.474976,731.799988,734.775024,591.350525,1586612
2013-05-27,734.75,750,730,749,602.798889,2023864
2013-05-28,749,758.25,745.150024,757.049988,609.27771,1400254
2013-05-29,758,763.75,742.549988,748.674988,602.537231,1452038
2013-05-30,750,756,743.5,749.700012,603.362305,2408346
2013-05-31,745.5,754.625,738.375,749.224976,602.979858,1929868
2013-06-03,752,753.5,728.549988,734.700012,591.290161,3097612
2013-06-04,730,736.950012,725.075012,732.674988,589.6604,1305320
2013-06-05,730.549988,736.325012,726.349976,733.900024,590.646423,1728676
2013-06-06,726.849976,739.25,726.025024,735.375,602.505798,2540452
2013-06-07,735.049988,769.5,734,759.474976,622.251526,3550844
2013-06-10,762.525024,772.349976,759.549988,762.525024,624.750305,3360430
2013-06-11,765.099976,771,746,750.775024,615.12323,2205468
2013-06-12,747.049988,747.549988,731.025024,734.049988,601.420288,4805954
2013-06-13,730,732,717.549988,722.825012,592.223511,3151342
2013-06-14,724,728.625,715.5,725.349976,594.292114,3105996
2013-06-17,726.5,732.5,714,726.224976,595.009094,2584162
2013-06-18,727.5,730,720.075012,721.900024,591.465698,2291528
2013-06-19,727.450012,727.450012,711.775024,713.849976,584.869934,2139788
2013-06-20,710.5,716.575012,699.549988,702.25,575.366028,4172878
2013-06-21,704.400024,715.924988,704,711.125,582.637329,2848224
2013-06-24,707.5,717.049988,700.049988,705.349976,577.906006,1889164
2013-06-25,706.75,713.549988,690.349976,696.150024,570.36792,1860548
2013-06-26,698.450012,723.875,690.525024,718.849976,588.966675,2326488
2013-06-27,723.900024,748.5,721,745.950012,611.170288,3820678
2013-06-28,747.5,762.150024,729.099976,759.075012,621.923706,4817096
2013-07-01,756,758.349976,741.700012,746.174988,611.354492,1354652
2013-07-02,746.549988,754.25,743.325012,750.275024,614.713745,1657242
2013-07-03,748.849976,759.5,732.5,744.900024,610.309998,1530906
2013-07-04,745.424988,770.5,745,769.150024,630.178467,1917060
2013-07-05,771,779,761,765.099976,626.860168,1293012
2013-07-08,764,767.5,750,753.325012,617.212708,1658796
2013-07-09,747.650024,760.875,747.650024,752.450012,616.495728,1097326
2013-07-10,755,763.400024,749,755.974976,619.383911,1322624
2013-07-11,760,785,760,782.275024,640.931946,2335274
2013-07-12,797.5,812.400024,789.650024,804.924988,659.48938,3251536
2013-07-15,800.549988,823.650024,799.650024,820.875,672.557495,2060570
2013-07-16,812.5,833.174988,808.799988,824.674988,675.671021,2224986
2013-07-17,822.525024,842.474976,822.525024,839.25,687.612549,2999250
2013-07-18,840,846.150024,822,830.200012,680.197754,3445532
2013-07-19,859.5,879.5,850,871.400024,713.953613,8550804
2013-07-22,870.5,879.400024,864.150024,873.25,715.469238,2974772
2013-07-23,874,890.224976,871.799988,874.900024,716.821289,1646502
2013-07-24,874.25,896,872.5,891.400024,730.340088,2181644
2013-07-25,890,905,883.349976,897.875,735.644958,4088808
2013-07-26,897.5,899.474976,875.049988,887.25,726.939819,2379064
2013-07-29,879,897.299988,878.625,889.599976,732.166077,1774262
2013-07-30,890,902.474976,887.724976,896.150024,737.556946,2617484
2013-07-31,895,915.75,894.724976,907.75,747.103943,2826750
2013-08-01,905.025024,917.400024,895,907.700012,747.062988,2141178
2013-08-02,909.849976,924.950012,908.349976,922.924988,759.593384,1846854
2013-08-05,920,938.700012,920,933.599976,768.379211,2355184
2013-08-06,936.5,940.974976,932.325012,935.049988,769.57251,2305290
2013-08-07,937,945.450012,906.724976,911.349976,750.066956,2694980
2013-08-08,902.549988,928.075012,891.849976,922.700012,759.408264,2158628
2013-08-12,920.5,920.5,904.075012,907,746.486694,2077574
2013-08-13,910.099976,922.424988,904.974976,909.900024,748.873718,2168296
2013-08-14,912.25,929,901,916.75,754.511292,3302068
2013-08-16,912.099976,915,877.775024,890.450012,732.865479,2779930
2013-08-19,899,903.5,877.775024,888.724976,731.445862,2121352
2013-08-20,894.900024,894.900024,865,868.200012,714.553284,2724844
2013-08-21,870.049988,871.849976,850.575012,858.900024,706.89917,3623994
2013-08-22,852.5,898.575012,847.599976,889.474976,732.063293,4260988
2013-08-23,897,919,892.150024,914.724976,752.844666,4032884
2013-08-26,911.549988,939.299988,907,921,758.009155,2663238
2013-08-27,919.5,939.424988,915,919.400024,756.692383,1945284
2013-08-28,914,973.049988,914,953.950012,785.128052,4444684
2013-08-29,950.5,985,939.150024,973.549988,801.259338,5905182
2013-08-30,969.5,1025,965,1016.599976,836.690674,5282942
2013-09-02,1010,1034.5,1008.75,1028.430054,846.427124,2154034
2013-09-03,1025.050049,1033.5,993.075012,1000.549988,823.480957,2355064
2013-09-04,1000,1039.400024,996.974976,1034.550049,851.464111,2626516
2013-09-05,1034.5,1034.5,990.525024,995.375,819.221924,3927492
2013-09-06,1004.5,1012.5,987.5,994.400024,818.419373,2759596
2013-09-10,993,1008.349976,990.5,993.950012,818.04895,4300972
2013-09-11,1004,1009,991.75,996.900024,820.47699,3008494
2013-09-12,997.5,999.275024,972.900024,983.950012,809.818665,1905568
2013-09-13,982.5,995,973.275024,976.875,803.995789,2096320
2013-09-16,975,992.5,947.025024,951.275024,782.92627,2460506
2013-09-17,950,976.275024,948.549988,973.724976,801.403137,3327816
2013-09-18,971.025024,982.400024,968.950012,977.25,804.304504,2109818
2013-09-19,974,995,963.25,983.150024,809.160522,3907240
2013-09-20,975,994.950012,970.5,975.150024,802.576111,3591858
2013-09-23,975,988.599976,970,977.549988,804.551514,2988758
2013-09-24,977.5,988.950012,963,969.75,798.131714,4940300
2013-09-25,970.75,985.474976,960.099976,979.525024,806.176819,4333858
2013-09-26,977.400024,987.049988,967.549988,971.450012,799.531006,4919704
2013-09-27,971.549988,980.974976,968.724976,974.049988,801.670837,1784666
2013-09-30,977,980.924988,960,963.900024,793.317017,1987350
2013-10-01,966,977.424988,958.349976,974.525024,802.061707,1591994
2013-10-03,985.900024,1018.450012,980.200012,1012.299988,833.151611,4672354
2013-10-04,1016,1034.5,1013.469971,1016.799988,836.855225,1934032
2013-10-07,1017.5,1048.849976,1012.650024,1044.880005,859.965881,1993878
2013-10-08,1041.5,1049,1028.280029,1030.719971,848.311707,1828106
2013-10-09,1027.75,1048.819946,1022.549988,1045.430054,860.418762,1775858
2013-10-10,1044,1049,1033.619995,1040,855.949402,1164320
2013-10-11,1051.5,1069,1041.199951,1061.030029,873.257874,2284448
2013-10-14,1063.75,1112.5,1062.5,1106.380005,910.582214,4374460
2013-10-15,1117.5,1129.430054,1100.5,1107.699951,911.668396,4665092
2013-10-17,1115,1115,1047.849976,1054.219971,867.652893,6687214
2013-10-18,1052.400024,1066.900024,1030.780029,1060.319946,872.673401,5346166
2013-10-21,1062.5,1063.969971,1025,1035.819946,852.509155,3685372
2013-10-22,1044,1053.819946,1038.430054,1044.680054,859.80127,2044614
2013-10-23,1044.25,1051.5,1023.080017,1030.569946,848.188416,2455496
2013-10-24,1021,1041.180054,1000.919983,1004.349976,826.608521,3617758
2013-10-25,997.5,1036,997.5,1033.880005,854.315002,2527402
2013-10-28,1034,1044.900024,1026.280029,1031.969971,852.736755,1803942
2013-10-29,1032.5,1042.900024,1023.950012,1034.900024,855.157959,1829076
2013-10-30,1035.119995,1050,1035.119995,1045.969971,864.305359,2114874
2013-10-31,1044.5,1064.5,1039.699951,1056.030029,872.618042,3523076
2013-11-01,1055,1070.969971,1045.550049,1048.800049,866.64386,1346480
2013-11-05,1050,1052.5,1015.849976,1021,843.672058,2261286
2013-11-06,1031.5,1051.780029,1029.530029,1045.550049,863.958069,1667750
2013-11-07,1050,1074.069946,1040.150024,1060.969971,876.700134,1956948
2013-11-08,1065,1065.880005,1035.599976,1045.430054,863.859253,1609346
2013-11-11,1045,1070,1025,1047.319946,865.420837,1961138
2013-11-12,1048.430054,1060.849976,1039.5,1043.569946,862.32196,1000682
2013-11-13,1049.469971,1053.099976,1021.830017,1024.5,846.564148,1208338
2013-11-14,1036,1036,1010.919983,1013.099976,837.144104,2129704
2013-11-18,1023,1029.949951,1016.119995,1022,844.498291,2831602
2013-11-19,1024.969971,1027.5,1010.599976,1014.950012,838.672729,2077864
2013-11-20,1023.419983,1024.949951,1008.5,1011.799988,836.070068,1658696
2013-11-21,1011.599976,1017.349976,990,993.299988,820.783081,2302882
2013-11-22,995.5,1005.5,992.549988,1000.419983,826.666443,1494494
2013-11-25,1004,1013.419983,996.549988,1006.619995,831.789612,1950998
2013-11-26,1001.549988,1008.219971,993.5,996.849976,823.716431,2047412
2013-11-27,1004.5,1006.849976,987.5,993.224976,820.721069,2120978
2013-11-28,996.549988,998.275024,985,992.299988,819.956543,2805722
2013-11-29,996,1007.349976,990.900024,1002.169983,828.112305,1924812
2013-12-02,997.5,1010.5,997.5,1006.950012,832.062317,1253260
2013-12-03,1008.030029,1021,1007.530029,1010.400024,834.913025,1449184
2013-12-04,1009.950012,1015.799988,996.825012,1000.030029,826.344238,1519036
2013-12-05,1008,1016.780029,991.525024,993.575012,821.010315,1397190
2013-12-06,995.5,1005,995.5,1000.150024,826.443237,1446962
2013-12-09,1014.5,1014.969971,1000,1002.419983,828.31897,1826340
2013-12-10,1000,1044.5,1000,1041.380005,860.51239,3653334
2013-12-11,1039.5,1043.430054,1021.5,1029.030029,850.307495,1556062
2013-12-12,1022.5,1032,1012.549988,1014.450012,838.259705,1655964
2013-12-13,1018.969971,1022.5,997.5,1000.900024,827.06311,3463350
2013-12-16,1006.849976,1019.900024,1002.580017,1009.580017,834.235474,2858500
2013-12-17,1015.799988,1032.930054,1015,1022.669983,845.052124,2995474
2013-12-18,1020,1035.5,1019,1027.900024,849.373596,1587990
2013-12-19,1037.969971,1055,1031.319946,1040.75,859.991882,2161986
2013-12-20,1044.050049,1065,1042.930054,1060.280029,876.129883,1965812
2013-12-23,1064.969971,1071.719971,1048.969971,1054.530029,871.378723,1321224
2013-12-24,1059.900024,1064.5,1052.119995,1055.349976,872.056274,870156
2013-12-26,1057.5,1058.5,1045.719971,1050.150024,867.759033,2297194
2013-12-27,1053.5,1084.949951,1052.5,1080.319946,892.68927,2479946
2013-12-30,1085,1087.619995,1073.349976,1078.030029,890.796936,1668776
2013-12-31,1080.050049,1092.469971,1075.449951,1086.030029,897.407593,1245776
2014-01-01,1090.050049,1092.25,1075.550049,1076.650024,889.656799,529952
2014-01-02,1083,1094.5,1078.069946,1083.5,895.316956,1726948
2014-01-03,1082.349976,1114.550049,1073.619995,1111.099976,918.123108,2618174
2014-01-06,1114.5,1122,1098.5,1119.800049,925.312378,2311810
2014-01-07,1120,1128.219971,1099.5,1103.069946,911.487976,2897486
2014-01-08,1106,1122,1105,1116.319946,922.43689,2550020
2014-01-09,1114.380005,1127.75,1111.050049,1120.969971,926.279358,2582206
2014-01-10,1130,1154.900024,1117.5,1140.449951,942.375916,3369334
2014-01-13,1142.5,1192,1142.5,1184.380005,978.676147,3814316
2014-01-14,1186,1192.400024,1160,1163.380005,961.323486,2974964
2014-01-15,1171.219971,1189.099976,1163.5,1176.800049,972.412537,3048854
2014-01-16,1190,1190.050049,1162.5,1175.150024,971.048889,2997962
2014-01-17,1149,1149,1103.030029,1106.530029,914.347351,7564756
2014-01-20,1109.469971,1175,1107.75,1169.099976,966.049988,6010558
2014-01-21,1167,1169.619995,1137.550049,1140.150024,942.12793,3132282
2014-01-22,1143.550049,1148.430054,1132.050049,1137.030029,939.549927,2384030
2014-01-23,1134.050049,1138.349976,1118.650024,1126.219971,930.617371,2290762
2014-01-24,1122,1141.619995,1117.5,1124.349976,929.071899,1850266
2014-01-27,1113,1129.75,1110.050049,1114.800049,924.469849,2532948
2014-01-28,1116,1123.930054,1098.050049,1106.180054,917.32135,2852166
2014-01-29,1120,1120,1102.5,1104.900024,916.259888,1698076
2014-01-30,1099.030029,1113.5,1095,1108.800049,919.494019,2225250
2014-01-31,1112.550049,1134.900024,1110.5,1120.530029,929.221619,2174246
2014-02-03,1111,1122.119995,1095.400024,1097.219971,909.891357,1362480
2014-02-04,1087,1087.5,1056.030029,1075.680054,892.028625,2694166
2014-02-05,1081.900024,1100,1070,1097.199951,909.874512,1853650
2014-02-06,1090,1094.949951,1072.5,1087.619995,901.929993,1922652
2014-02-07,1095,1097.5,1065.5,1072.199951,889.142761,1990912
2014-02-10,1072,1072,1042.550049,1046.780029,868.062805,4019270
2014-02-11,1050,1063.25,1048,1050.849976,871.437927,3568786
2014-02-12,1059,1061.800049,1047.5,1052.719971,872.988831,3074348
2014-02-13,1053.5,1069.199951,1048.25,1066.880005,884.731018,2094350
2014-02-14,1068.949951,1092.380005,1064.050049,1083.949951,898.886719,1910062
2014-02-17,1080,1093,1073.599976,1082.699951,897.850342,1670394
2014-02-18,1082.5,1095.5,1077.930054,1083,898.098999,1526916
2014-02-19,1085,1107.5,1081.119995,1098.969971,911.342346,1072918
2014-02-20,1103,1111,1091.400024,1094.680054,907.784851,1587924
2014-02-21,1099,1106.5,1095.380005,1102.849976,914.559937,1717860
2014-02-24,1102,1102.619995,1085.050049,1088.949951,903.03302,2450424
2014-02-25,1094.5,1099.75,1090,1094.449951,907.593811,3305374
2014-02-26,1097,1097.5,1088.569946,1091.069946,904.79126,3859712
2014-02-28,1080.5,1140,1080.069946,1137.880005,943.609131,3988192
2014-03-03,1135.900024,1149.5,1114,1120.030029,928.807068,1606078
2014-03-04,1116.599976,1127,1112,1120.319946,929.047119,2030332
2014-03-05,1127.430054,1143.119995,1121.280029,1125.949951,933.715881,2302006
2014-03-06,1126.430054,1130,1116.069946,1120.380005,929.097107,1314562
2014-03-07,1122.75,1125.030029,1076.400024,1114.25,924.013611,4698472
2014-03-10,1114.050049,1114.25,1067.5,1071.319946,888.413086,3829768
2014-03-11,1077.5,1088.819946,1061,1075.819946,892.144775,2550254
2014-03-12,1076.5,1094.880005,1076.5,1089.719971,903.671814,1669788
2014-03-13,1074.030029,1101,1068.430054,1074.780029,891.282288,2019884
2014-03-14,1070.5,1080.25,1062.150024,1069.780029,887.136169,2161246
2014-03-18,1067.75,1075.900024,1052.119995,1061,879.855042,2565842
2014-03-19,1037.5,1037.5,1006.530029,1019.700012,845.606201,8652662
2014-03-20,1019,1061.449951,1005.700012,1054.099976,874.132996,5728956
2014-03-21,1062.5,1072.5,1042.5,1063.5,881.928284,4680776
2014-03-22,null,null,null,null,null,null
2014-03-24,1068.469971,1078.969971,1063.069946,1076.300049,892.542847,2183014
2014-03-25,1072,1086,1065,1073.319946,890.071655,2249968
2014-03-26,1074.030029,1079.25,1043.780029,1046.75,868.038025,3192350
2014-03-27,1050.469971,1057.5,1032.530029,1047.119995,868.344727,5012476
2014-03-28,1048.5,1061.430054,1040.030029,1051.050049,871.603882,2971162
2014-03-31,1052,1072.469971,1041,1066.569946,884.473877,2683268
2014-04-01,1072.5,1092.5,1072.449951,1088.349976,902.535706,2755932
2014-04-02,1095,1101,1080.530029,1086.119995,900.686157,3763016
2014-04-03,1086.430054,1091,1073.800049,1083.25,898.306091,1581194
2014-04-04,1086,1093.5,1065,1069.430054,886.845581,1694656
2014-04-07,1065.050049,1082.969971,1060.349976,1076.900024,893.040466,2594986
2014-04-09,1076,1081,1052.5,1070.199951,887.484436,3350500
2014-04-10,1070.199951,1074.319946,1057.599976,1063.069946,881.571533,2152886
2014-04-11,1059,1087.449951,1050,1082.050049,897.311218,2340742
2014-04-15,1090.5,1129,1087.030029,1126.380005,934.072876,3597244
2014-04-16,1132,1132,1092.099976,1098.150024,910.662598,3475910
2014-04-17,1110,1113.5,1071.349976,1111.449951,921.691772,7681438
2014-04-21,1110,1121.449951,1105.650024,1110.880005,921.218994,1842594
2014-04-22,1116.969971,1124.949951,1109.949951,1110.530029,920.928467,1486274
2014-04-23,1115.699951,1121.949951,1100.550049,1106.880005,917.901794,1938992
2014-04-24,1106.880005,1106.880005,1106.880005,1106.880005,917.901794,0
2014-04-25,1113.5,1117.5,1096.599976,1102.619995,914.369141,3160448
2014-04-28,1102.619995,1111.349976,1090.050049,1095.680054,908.614075,2550766
2014-04-29,1093,1103.180054,1088.449951,1097.119995,909.808167,1846180
2014-04-30,1092.550049,1102.800049,1090.5,1094.599976,907.718384,2397378
2014-05-02,1090.619995,1109.949951,1090.619995,1104.219971,915.696167,1917778
2014-05-05,1105.400024,1114.5,1102.069946,1106.849976,917.877014,1314478
2014-05-06,1106.849976,1110.800049,1095,1099.449951,911.740417,961232
2014-05-07,1095.530029,1101.5,1070.050049,1082.780029,897.916565,4716182
2014-05-08,1082.550049,1090.900024,1073.819946,1081.030029,896.465332,2606900
2014-05-09,1076,1092.349976,1076,1079.949951,895.569763,1799440
2014-05-12,1076.5,1083.349976,1061.569946,1079.680054,895.345825,2886064
2014-05-13,1082.900024,1119.5,1082.900024,1105.469971,916.732544,2547484
2014-05-14,1107.199951,1118.849976,1100.550049,1108.050049,918.872131,1389228
2014-05-15,1108.050049,1112.5,1085.569946,1096.569946,909.35199,2520196
2014-05-16,1100.030029,1126.699951,1050.119995,1080.380005,895.92627,5241798
2014-05-19,1075,1080,999.75,1018.349976,844.486755,6516606
2014-05-20,1014,1080,1014,1034.099976,857.547546,4702114
2014-05-21,1030.599976,1044.5,1027.900024,1041.430054,863.626038,4116946
2014-05-22,1048.380005,1062,1037.550049,1055.969971,875.683838,4216842
2014-05-23,1059.5,1074.5,1048,1063.949951,882.301453,3094780
2014-05-26,1074.5,1084.800049,1066.800049,1077,893.12323,2650850
2014-05-27,1080.069946,1092.300049,1059,1065.719971,883.769348,1795094
2014-05-28,1070,1079.380005,1061.219971,1075.280029,891.69696,1887488
2014-05-29,1072.5,1090,1067.599976,1079.969971,895.586182,2820710
2014-05-30,1079.400024,1083.5,1065.069946,1070.680054,887.882446,2585648
2014-06-02,1072,1078.880005,1058.030029,1064.930054,883.114197,1095158
2014-06-03,1064.930054,1069,1052.599976,1064.300049,882.591614,2484628
2014-06-04,1065,1067.449951,1038.5,1044.619995,866.271667,2141062
2014-06-05,1041.550049,1058.199951,1034,1052.069946,872.449707,4348470
2014-06-06,1050.069946,1053.900024,1028,1042.119995,880.94519,3361586
2014-06-09,1043.5,1059,1040,1056.900024,893.439453,2666196
2014-06-10,1057.5,1080.469971,1057.5,1079.069946,912.18042,2628068
2014-06-11,1082.5,1107,1069.099976,1103.469971,932.80719,3544562
2014-06-12,1124.5,1127,1091.900024,1118.680054,945.664307,2734338
2014-06-13,1119,1119.5,1092.530029,1106.780029,935.605042,1904022
2014-06-16,1105,1138.469971,1105,1134.880005,959.359314,2439906
2014-06-17,1142.449951,1148.5,1135.5,1139.930054,963.627869,1918144
2014-06-18,1146.5,1146.5,1110.650024,1113.530029,941.310852,1948824
2014-06-19,1115,1144.5,1105.050049,1138.030029,962.021729,1896354
2014-06-20,1142.449951,1149.5,1131,1146.199951,968.928101,1155674
2014-06-23,1146.5,1149.949951,1127.030029,1134.430054,958.978638,1262734
2014-06-24,1134.5,1159.75,1127.5,1154.530029,975.969788,1479100
2014-06-25,1155,1160,1146.5,1155.280029,976.604065,1028422
2014-06-26,1148,1172.069946,1145.569946,1153.819946,975.369812,2036182
2014-06-27,1158.5,1203.449951,1157.5,1199.780029,1014.221558,3058836
2014-06-30,1200.280029,1217.5,1188.300049,1212.699951,1025.143188,2146470
2014-07-01,1209.449951,1209.5,1191.150024,1195.380005,1010.502014,1092790
2014-07-02,1200,1205.880005,1191.75,1200.800049,1015.083984,907740
2014-07-03,1199.5,1222.5,1196,1208.949951,1021.973083,1526762
2014-07-04,1206.199951,1212.75,1200.5,1205.25,1018.845276,536136
2014-07-07,1210.030029,1249,1205.199951,1244.280029,1051.839233,2204902
2014-07-08,1242.469971,1243.069946,1216.619995,1224.719971,1035.304321,2500588
2014-07-09,1235,1236.319946,1190.800049,1199.069946,1013.621216,1554242
2014-07-10,1199.780029,1209.800049,1167.5,1175.900024,994.034912,1990562
2014-07-11,1185.5,1205,1180.550049,1197.219971,1012.057373,1329446
2014-07-14,1209.400024,1219.5,1192.619995,1213.119995,1025.498413,1587924
2014-07-15,1213.099976,1215,1196.880005,1199.650024,1014.111633,1389656
2014-07-16,1204.819946,1212,1193.430054,1200.930054,1015.193542,1407240
2014-07-17,1205,1214.900024,1187.5,1190.969971,1006.773743,1790220
2014-07-18,1226,1242.5,1217.5,1220.599976,1031.821777,3507488
2014-07-21,1234,1234.930054,1221.530029,1231.880005,1041.356689,981072
2014-07-22,1232.5,1270,1230.949951,1266.199951,1070.368774,2399016
2014-07-23,1270,1298.150024,1266.150024,1293.069946,1093.083374,2065858
2014-07-24,1297.449951,1301,1283.5,1297.599976,1096.91272,1481418
2014-07-25,1297,1307.180054,1283.5,1302.880005,1101.376099,1806914
2014-07-28,1288.569946,1299.819946,1277.5,1294.650024,1098.635132,1314922
2014-07-30,1292.400024,1305,1286.300049,1297.530029,1101.079224,1899252
2014-07-31,1287.550049,1299,1284.619995,1290.030029,1094.714722,2407210
2014-08-01,1287.5,1293.969971,1255,1258.199951,1067.703857,2381882
2014-08-04,1266,1270.949951,1244,1263.030029,1071.80249,1828636
2014-08-05,1272.449951,1272.5,1245.050049,1261.849976,1070.801147,1404656
2014-08-06,1258.069946,1267.430054,1245.119995,1253.319946,1063.562866,1837562
2014-08-07,1245,1247.5,1229.530029,1234.900024,1047.931641,1672656
